teryt;okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec;terytMZ;mzam
300000;1;06;SLD;WRÓBLEWSKI Maciej Jarosław;558;0.25;3.67;N;M;306401;Poznań
300000;1;07;SLD;BUKOWIAN Ewa;865;0.39;5.70;N;K;306401;Poznań
300000;2;01;PO;RUTKOWSKA-KRUPKA Mirosława Wanda;21061;9.21;29.82;T;K;301901;Piła
300000;2;02;PO;KAMIŃSKA-LECH Iwona Maria;4462;1.95;6.32;N;K;301901;Piła
300000;2;03;PO;BOGUSŁAWSKI Jacek Wojciech;8494;3.71;12.02;N;M;301901;Piła
300000;2;04;PO;SZOPIŃSKI Henryk Marian;9624;4.21;13.62;T;M;303107;Zakrzewo
300000;2;05;PO;ROZMARYNOWSKA Mariola Barbara;4089;1.79;5.79;N;K;300101;Chodzież
300000;2;06;PO;CHOJARA Michał Stanisław;3351;1.47;4.74;N;M;302406;Pniewy
300000;2;07;PO;JANYSKA Marta Maria;8315;3.64;11.77;N;K;300201;Czarnków
300000;2;08;PO;BROŻEK Jarosław Paweł;1488;0.65;2.11;N;M;301603;Lipa
300000;2;09;PO;AJCHLER Przemysław Marek;9754;4.26;13.81;T;M;301403;Międzychód
300000;2;01;PSL;MACIEJEWSKI Jarosław Zygmunt;6634;2.90;22.21;T;M;303108;Rudna
300000;2;02;PSL;HALAMA Piotr;2708;1.18;9.06;N;M;300207;Trzcianka
300000;2;03;PSL;GROCHOWALSKA Alina Barbara;2645;1.16;8.85;N;K;301602;Rogoźno
300000;2;04;PSL;BEJMA Małgorzata Anna;5878;2.57;19.68;N;K;302804;Zbietka
300000;2;05;PSL;RZEPA Aneta Agnieszka;2018;0.88;6.76;N;K;302408;Wronki
300000;2;06;PSL;MŁYNARCZYK Renata Anna;2455;1.07;8.22;N;K;300105;Szamocin
300000;2;07;PSL;NAPIERAŁA Wacław Czesław;2445;1.07;8.18;N;M;301403;Wielowieś
300000;2;08;PSL;GRACZYK Jan Stefan;2417;1.06;8.09;N;M;300205;Lubasz
300000;2;09;PSL;PISZCZEK Marcin;2674;1.17;8.95;N;M;301908;Gromadno
300000;2;01;PiS;BOGRYCEWICZ Adam;25510;11.15;43.21;T;M;301901;Piła
300000;2;02;PiS;ZIELIŃSKA Łucja Janina;8606;3.76;14.58;T;K;301901;Piła
300000;2;03;PiS;ZIELIŃSKI Michał Witold;6715;2.94;11.37;N;M;301601;Oborniki
300000;2;04;PiS;JAKÓBCZYK Marek;2961;1.29;5.01;N;M;301402;Prusim
300000;2;05;PiS;PIETRUCZUK Wiesław;1770;0.77;3.00;N;M;300101;Chodzież
300000;2;06;PiS;DORNA Renata Magdalena;2666;1.17;4.52;N;K;300203;Pęckowo
300000;2;07;PiS;CHROSTOWSKI Szymon Łukasz;1196;0.52;2.03;N;M;302805;Łosiniec
300000;2;08;PiS;MUZYKA Emilia;2325;1.02;3.94;N;K;301403;Międzychód
300000;2;09;PiS;BANAŚ Dorota;7295;3.19;12.36;N;K;303103;Wąsoszki
300000;2;01;SLD;AJCHLER Romuald Kazimierz;14743;6.45;61.05;T;M;301404;Sieraków
300000;2;02;SLD;ANTONIEWICZ Aleksander Grzegorz;1534;0.67;6.35;N;M;303102;Jastrowie
300000;2;03;SLD;GRZECHOWIAK Agnieszka Magdalena;1788;0.78;7.40;N;K;302801;Wągrowiec
300000;2;04;SLD;KAZANA Henryk;1167;0.51;4.83;N;M;301901;Piła
300000;2;05;SLD;NOSKA-FIGIEL Alicja Małgorzata;598;0.26;2.48;N;K;301901;Piła
300000;2;06;SLD;STOCHAJ Zbigniew;1473;0.64;6.10;N;M;300208;Wieleń
300000;2;07;SLD;KOLASIŃSKA Lucyna;583;0.25;2.41;N;K;300103;Krystynka
300000;2;08;SLD;BAK Urszula;1433;0.63;5.93;N;K;301601;Oborniki
300000;2;09;SLD;WILK-BARAN Anna Elżbieta;832;0.36;3.44;N;K;302408;Wronki
300000;3;01;PO;GOLA Marek;31449;10.54;34.12;T;M;302505;Zaniemyśl
300000;3;02;PO;WITUSKI Maciej Maria;7536;2.53;8.18;N;M;306401;Poznań
300000;3;03;PO;DZIKOWSKA Marta Magdalena;17832;5.97;19.34;T;K;302117;Tarnowo Podgórne
300000;3;04;PO;URBANEK Hieronim Michał;4151;1.39;4.50;N;M;302604;Śrem
300000;3;05;PO;WALIGÓRA Stanisław Melchior;5524;1.85;5.99;N;M;303005;Słomowo
300000;3;06;PO;MURAWA Dawid Paweł;4398;1.47;4.77;N;M;306401;Poznań
300000;3;07;PO;PRZYBYLSKA Patrycja Natalia;8479;2.84;9.20;T;K;302105;Skórzewo
300000;3;08;PO;KRUCZEK Czesław Witold;4438;1.49;4.81;N;M;300301;Gniezno
300000;3;09;PO;KUBIAK Barbara;5451;1.83;5.91;N;K;302504;Środa Wielkopolska
300000;3;10;PO;WOJTASIAK Regina Teresa;2924;0.98;3.17;N;K;302108;Kostrzyn
300000;3;01;PSL;JANKOWIAK Wojciech;13463;4.51;41.13;T;M;302105;Skórzewo
300000;3;02;PSL;KAŹMIERCZAK Mirosława Katarzyna;5106;1.71;15.60;N;K;302504;Środa Wielkopolska
300000;3;03;PSL;BAUMGART Marek Piotr;3076;1.03;9.40;N;M;302116;Kobylnica
300000;3;04;PSL;BRZEZIŃSKA Agnieszka Adriana;1040;0.35;3.18;N;K;306401;Poznań
300000;3;05;PSL;STĘPA Teodor;3070;1.03;9.38;N;M;302603;Sroczewo
300000;3;06;PSL;WINIARSKI Janusz Michał;1021;0.34;3.12;N;M;300308;Niechanowo
300000;3;07;PSL;MAZURKIEWICZ Jerzy Janusz;2449;0.82;7.48;N;M;303002;Biechowo
300000;3;08;PSL;BERLIK Monika;1564;0.52;4.78;N;K;300303;Napoleonowo
300000;3;09;PSL;BŁOCHOWIAK Arkadiusz Stanisław;810;0.27;2.47;N;M;306401;Poznań
300000;3;10;PSL;MANIKOWSKA-KRAWIEC Grażyna Maria;1130;0.38;3.45;N;K;302112;Stęszewko
300000;3;01;PiS;STRYJSKA Małgorzata Irena;24080;8.07;33.98;T;K;306401;Poznań
300000;3;02;PiS;DEMBIŃSKI Krzysztof Henryk;7814;2.62;11.03;T;M;302103;Niepruszewo
300000;3;03;PiS;KOPEĆ Magdalena;7471;2.50;10.54;N;K;303003;Podstolice
300000;3;04;PiS;GRABOWSKI Łukasz;7557;2.53;10.66;N;M;300310;Małachowo Złych Miejsc
300000;3;05;PiS;KUBIAK Agnieszka Beata;4677;1.57;6.60;N;K;306201;Konin
300000;3;06;PiS;HINC Sławomir Michał;5629;1.89;7.94;N;M;306401;Poznań
300000;3;07;PiS;PIETRZAK-SIKORSKA Małgorzata;5415;1.81;7.64;N;K;300301;Gniezno
300000;3;08;PiS;PIECZYKOLAN Alicja;1804;0.60;2.55;N;K;302604;Śrem
300000;3;09;PiS;CICHOŃSKA Alicja Maria;1930;0.65;2.72;N;K;303005;Września
300000;3;10;PiS;HORLA Mirosław Kazimierz;4481;1.50;6.32;N;M;302116;Łowęcin
300000;3;01;SLD;TOMASZEWSKI Tadeusz;21983;7.37;70.58;T;M;300308;Niechanowo
300000;3;02;SLD;KUBICKA-SZTUL Krystyna;1953;0.65;6.27;N;K;302504;Środa Wielkopolska
300000;3;03;SLD;DĘBICKI Tadeusz;1011;0.34;3.25;N;M;302106;Markowice
300000;3;04;SLD;WOJCIECHOWSKA Magdalena Adrianna;1261;0.42;4.05;N;K;302116;Swarzędz
300000;3;05;SLD;DANKOWSKI Bronisław Kazimierz;1503;0.50;4.83;N;M;303005;Września
300000;3;06;SLD;JAGIELSKA Anna Henryka;532;0.18;1.71;N;K;302105;Dopiewiec
300000;3;07;SLD;PĘKALA Maria Stanisława;683;0.23;2.19;N;K;302604;Śrem
300000;3;08;SLD;KAMIŃSKI Michał Jakub;505;0.17;1.62;N;M;302116;Swarzędz
300000;3;09;SLD;STANOWSKA Anna;615;0.21;1.97;N;K;300306;Owieczki
300000;3;10;SLD;KORALEWSKA Monika;1101;0.37;3.53;N;K;302115;Suchy Las
300000;4;01;PO;SYTEK Maciej Dariusz;7368;4.20;27.70;N;M;302112;Biskupice
300000;4;02;PO;SZURGOT Andrzej;4356;2.48;16.37;N;M;300907;Powiercie
300000;4;03;PO;WASZAK Małgorzata;7382;4.20;27.75;T;K;306401;Poznań
300000;4;04;PO;WRÓBLEWSKA-KUBACKA Maria Jolanta;1828;1.04;6.87;N;K;302706;Ewinów
300000;4;05;PO;PLESIŃSKI Andrzej Karol;921;0.52;3.46;N;M;302301;Słupca
300000;4;06;PO;ŚMIDOWICZ Lidia Elżbieta;2166;1.23;8.14;N;K;302307;Strzałkowo
300000;4;07;PO;DRZEWIECKI Henryk Marek;2583;1.47;9.71;N;M;301003;Kazimierz Biskupi
300000;4;01;PSL;GRZESZCZAK Eugeniusz Tomasz;10743;6.12;26.08;N;M;302301;Słupca
300000;4;02;PSL;CIEŚLAK Czesław;11379;6.48;27.63;T;M;300901;Koło
300000;4;03;PSL;BIELIK Stanisław Adam;3838;2.19;9.32;N;M;301007;Rychwał
300000;4;04;PSL;FRANKOWSKA Bożena Alina;1423;0.81;3.46;N;K;306201;Konin
300000;4;05;PSL;MENDELAK Wojciech Henryk;990;0.56;2.40;N;M;306201;Konin
300000;4;06;PSL;CHOJNACKA Anna Emilia;2312;1.32;5.61;N;K;300907;Chojny
300000;4;07;PSL;MAJDA Anna;10500;5.98;25.49;N;K;302704;Kawęczyn
300000;4;01;PiS;ITMAN Zofia Mariola;20923;11.92;32.50;T;K;306201;Konin
300000;4;02;PiS;POPKOWSKI Robert Adam;11302;6.44;17.56;T;M;306201;Konin
300000;4;03;PiS;JEDLIKOWSKA Ewa Stanisława;2669;1.52;4.15;N;K;302104;Kicin
300000;4;04;PiS;RZEPECKA-ANDRZEJAK Katarzyna Aneta;6548;3.73;10.17;N;K;301011;Modła Kolonia
300000;4;05;PiS;SOBCZAK Krzysztof;10034;5.71;15.59;T;M;302701;Turek
300000;4;06;PiS;FIAŁKOWSKI Grzegorz;7455;4.25;11.58;N;M;300905;Bylice-Kolonia
300000;4;07;PiS;SZYKOWNA Anita Aldona;5446;3.10;8.46;N;K;302307;Strzałkowo
300000;4;01;SLD;PAŁASZ Kazimierz Czesław;11800;6.72;71.56;N;M;301011;Posoka
300000;4;02;SLD;DASZKIEWICZ Anna;832;0.47;5.05;N;K;306201;Konin
300000;4;03;SLD;SKORUPKA Michał;643;0.37;3.90;N;M;306201;Konin
300000;4;04;SLD;ZAKRZEWSKA Monika;702;0.40;4.26;N;K;302306;Wierzbocice
300000;4;05;SLD;BARC Zbigniew;435;0.25;2.64;N;M;300907;Powiercie
300000;4;06;SLD;PLUCIŃSKA Danuta;768;0.44;4.66;N;K;306201;Konin
300000;4;07;SLD;KUBACKA Zofia Ewa;1310;0.75;7.94;N;K;302708;Cisew
300000;5;01;PO;WODZIŃSKA Marzena Renata;29880;12.47;59.67;T;K;306101;Kalisz
300000;5;02;PO;DROZD Krystiana Maria;3381;1.41;6.75;N;K;301701;Ostrów Wielkopolski
300000;5;03;PO;PICHET Andrzej Marian;3640;1.52;7.27;T;M;301705;Przygodzice
300000;5;04;PO;MATYSIAK Krzysztof;3061;1.28;6.11;N;M;302006;Pleszew
300000;5;05;PO;WIEJA Piotr Janusz;1335;0.56;2.67;N;M;301807;Ostrzeszów
300000;5;06;PO;ZANIEWSKA Marta Barbara;1429;0.60;2.85;N;K;300602;Jarocin
300000;5;07;PO;GÓRECKA Justyna Beata;2061;0.86;4.12;N;K;306101;Kalisz
300000;5;08;PO;BALCER Beata Katarzyna;2828;1.18;5.65;N;K;300801;Mroczeń
300000;5;09;PO;SITARZ Witold Jan;2458;1.03;4.91;N;M;306101;Kalisz
300000;5;01;PSL;GRABOWSKI Krzysztof Andrzej;21429;8.94;41.34;T;M;300703;Kuźnica
300000;5;02;PSL;GRZESIEK Jan;10673;4.45;20.59;T;M;300602;Golina
300000;5;03;PSL;GRZYB Mikołaj;9599;4.01;18.52;N;M;301807;Siedlików
300000;5;04;PSL;MAJCHRZAK Grzegorz Krzysztof;1589;0.66;3.07;N;M;301704;Topola Mała
300000;5;05;PSL;KRYSTALSKA Izabela Magdalena;887;0.37;1.71;N;K;306101;Kalisz
300000;5;06;PSL;KACZMAREK Grażyna Maria;3232;1.35;6.24;N;K;302001;Kuźnia
300000;5;07;PSL;SARNOWSKI Jan Piotr;1673;0.70;3.23;N;M;300801;Baranów
300000;5;08;PSL;BARTOSZ Beata;1203;0.50;2.32;N;K;301705;Topola Wielka
300000;5;09;PSL;NAPIERAŁA Anna;1550;0.65;2.99;N;K;306101;Kalisz
300000;5;01;PiS;MALĄG Marlena Magdalena;46763;19.51;57.25;T;K;301701;Ostrów Wielkopolski
300000;5;02;PiS;BIERŁA Leszek Józef;12084;5.04;14.79;T;M;302006;Pleszew
300000;5;03;PiS;GIBASIEWICZ Witosław Piotr;3614;1.51;4.42;N;M;301701;Ostrów Wielkopolski
300000;5;04;PiS;PEROŃSKI Konrad Piotr;1672;0.70;2.05;N;M;306101;Kalisz
300000;5;05;PiS;PLICHTA Andrzej;7812;3.26;9.56;T;M;306101;Kalisz
300000;5;06;PiS;KRAWIEC Janusz Marian;3068;1.28;3.76;N;M;300602;Jarocin
300000;5;07;PiS;JANKOWSKA Anna Honorata;3032;1.27;3.71;N;K;300804;Łęka Opatowska
300000;5;08;PiS;CIELUCH Lucyna Katarzyna;1004;0.42;1.23;N;K;301704;Topola Mała
300000;5;09;PiS;ZIĄBKA Małgorzata Julianna;2629;1.10;3.22;N;K;306101;Kalisz
300000;5;01;SLD;ALEKSANDRZAK Leszek Grzegorz;10946;4.57;55.72;N;M;300708;Opatówek
300000;5;02;SLD;GÓRSKI Andrzej;1466;0.61;7.46;N;M;306101;Kalisz
300000;5;03;SLD;DECKER Magdalena Maria;884;0.37;4.50;N;K;301701;Ostrów Wielkopolski
300000;5;04;SLD;SZYMAŃSKA Alina Bernadeta;1279;0.53;6.51;N;K;302001;Stary Olesiec
300000;5;05;SLD;HAŃDZIUK Sławomir;376;0.16;1.91;N;M;301807;Ostrzeszów
300000;5;06;SLD;PISKORSKI Sławomir Kazimierz;572;0.24;2.91;N;M;301701;Ostrów Wielkopolski
300000;5;07;SLD;KUŚWIK Urszula Bogusława;737;0.31;3.75;N;K;306101;Kalisz
300000;5;08;SLD;TARCHALSKA Anna Beata;924;0.39;4.70;N;K;301803;Grabów-Wójtostwo
300000;5;09;SLD;KOSTKA Mikołaj;2460;1.03;12.52;N;M;300602;Jarocin
300000;6;01;PO;PANOWICZ Ewa Maria;15624;6.98;28.48;T;K;301302;Gronówko
300000;6;02;PO;WIŚNIEWSKI Maciej Medard;5955;2.66;10.86;N;M;306301;Leszno
300000;6;03;PO;SZYMAŃSKI Henryk;12772;5.70;23.28;T;M;300502;Grodzisk Wielkopolski
300000;6;04;PO;POSPIESZYŃSKI Andrzej Jan;4405;1.97;8.03;N;M;300402;Gostyń
300000;6;05;PO;WIECZOREK Ewelina Maria;3531;1.58;6.44;N;K;301504;Nowy Tomyśl
300000;6;06;PO;BEBA Jan;3485;1.56;6.35;N;M;300503;Wilanowo
300000;6;07;PO;SZEWCZYK Włodzimierz;2630;1.17;4.79;N;M;301204;Krotoszyn
300000;6;08;PO;IWASIEWICZ Alicja;1517;0.68;2.77;N;K;301506;Zbąszyń
300000;6;09;PO;SUCHANECKA Anna;4933;2.20;8.99;N;K;302205;Dębno Polskie
300000;6;01;PSL;SZALCZYK Zofia Barbara;11027;4.92;26.30;T;K;306401;Poznań
300000;6;02;PSL;CHUDY Kazimierz;6484;2.90;15.46;N;M;302204;Pakosław
300000;6;03;PSL;KRÓL-TRĄBKA Joanna;8577;3.83;20.46;T;K;301204;Krotoszyn
300000;6;04;PSL;NAPIERAŁA Ryszard;4468;2.00;10.66;N;M;301505;Opalenica
300000;6;05;PSL;WAWRZYNIAK Jarosław Maciej;3204;1.43;7.64;N;M;306301;Leszno
300000;6;06;PSL;PAWLAK Marcin;2841;1.27;6.78;N;M;300402;Gostyń
300000;6;07;PSL;GÓRNY Bartłomiej Wojciech;3279;1.46;7.82;N;M;302901;Bucz
300000;6;08;PSL;MIXTACKA Wiesława Dorota;668;0.30;1.59;N;K;306301;Leszno
300000;6;09;PSL;POTOCKA-MIŚ Ewa Katarzyna;1382;0.62;3.30;N;K;301105;Brońsko
300000;6;01;PiS;SOWA Marek Jan;21425;9.57;35.24;T;M;306301;Leszno
300000;6;02;PiS;BŁASZCZYK Krzysztof Jakub;9001;4.02;14.81;T;M;302903;Obra
300000;6;03;PiS;STRABURZYŃSKI Feliks;2473;1.10;4.07;N;M;301505;Opalenica
300000;6;04;PiS;JĘCZ Andrzej;7311;3.26;12.03;N;M;301104;Łagowo
300000;6;05;PiS;NAWROT Joanna;5923;2.65;9.74;N;K;301307;Włoszakowice
300000;6;06;PiS;ANDRZEJEWSKA Teresa Małgorzata;4453;1.99;7.33;N;K;300403;Krobia
300000;6;07;PiS;SMOTRYŚ Małgorzata Beata;682;0.30;1.12;N;K;301504;Przyłęk
300000;6;08;PiS;PRZYBYLSKA Joanna Paulina;3799;1.70;6.25;N;K;306301;Leszno
300000;6;09;PiS;WIERZCHOWIECKI Jerzy Stanisław;5723;2.56;9.41;N;M;302102;Puszczykowo
300000;6;01;SLD;SZCZEPAŃSKI Wiesław Andrzej;11107;4.96;48.98;T;M;306301;Leszno
300000;6;02;SLD;JAGODZIŃSKA Elżbieta;2265;1.01;9.99;N;K;302202;Jutrosin
300000;6;03;SLD;ŻAK Tadeusz Włodzimierz;827;0.37;3.65;N;M;301204;Krotoszyn
300000;6;04;SLD;SUPEŁO-DOLATA Violetta Katarzyna;556;0.25;2.45;N;K;301504;Nowy Tomyśl
300000;6;05;SLD;WIECZOREK-DUBSKA Katarzyna;981;0.44;4.33;N;K;301101;Kościan
300000;6;06;SLD;PIASKOWSKA Małgorzata Maria;831;0.37;3.66;N;K;300502;Grodzisk Wielkopolski
300000;6;07;SLD;STACHOWIAK Arkadiusz;1002;0.45;4.42;N;M;300402;Gostyń
300000;6;08;SLD;MARSZAŁEK Krystyna;680;0.30;3.00;N;K;306301;Leszno
300000;6;09;SLD;CUKIER Adam Roman;4426;1.98;19.52;N;M;302902;Stara Tuchorza
320000;1;01;PO;GEBLEWICZ Olgierd Tomasz;42494;23.14;59.64;T;M;326201;Szczecin
320000;1;02;PO;POMIANOWSKI Artur Roman;3797;2.07;5.33;N;M;326201;Szczecin
320000;1;03;PO;KALINA Teresa;4672;2.54;6.56;T;K;326201;Szczecin
320000;1;04;PO;NIEDZIELSKI Andrzej Antoni;4331;2.36;6.08;T;M;326201;Szczecin
320000;1;05;PO;CZAŁCZYŃSKA Bogna;2335;1.27;3.28;N;K;326201;Szczecin
320000;1;06;PO;ZAMIATOWSKA Halina Anna;1247;0.68;1.75;N;K;326201;Szczecin
320000;1;07;PO;MIGDAL Marek;855;0.47;1.20;N;M;326201;Szczecin
320000;1;08;PO;DORŻYNKIEWICZ Wojciech;4485;2.44;6.29;T;M;326201;Szczecin
320000;1;09;PO;ZAREMBA Renata;3653;1.99;5.13;N;K;321101;Bezrzecze
320000;1;10;PO;TAŁASIEWICZ Marek Jan;3382;1.84;4.75;N;M;326201;Szczecin
320000;1;01;PSL;DURKA Andrzej Zdzisław;1557;0.85;40.74;N;M;326201;Szczecin
320000;1;02;PSL;NOWAK Damiana;437;0.24;11.43;N;K;326201;Szczecin
320000;1;03;PSL;ENNAOUI Rafik;147;0.08;3.85;N;M;321203;Lipiany
320000;1;04;PSL;KAMIŃSKI Wojciech Dominik;217;0.12;5.68;N;M;326201;Szczecin
320000;1;05;PSL;GÓRCZYŃSKI Zygmunt Edward;228;0.12;5.97;N;M;326201;Szczecin
320000;1;06;PSL;IGIELSKA Barbara Anna;292;0.16;7.64;N;K;326201;Szczecin
320000;1;07;PSL;KUBUS Marcin Piotr;168;0.09;4.40;N;M;321102;Przylep
320000;1;08;PSL;SADOWSKI Tomasz Piotr;158;0.09;4.13;N;M;326201;Szczecin
320000;1;09;PSL;SURDY-SAPIEHA Barbara Elżbieta;140;0.08;3.66;N;K;326201;Szczecin
320000;1;10;PSL;PIEKARZ Magdalena;478;0.26;12.51;N;K;321102;Kamieniec
320000;1;01;PiS;JACYNA-WITT Małgorzata Anna;26910;14.66;53.08;T;K;326201;Szczecin
320000;1;02;PiS;KOPEĆ Maciej Stanisław;6952;3.79;13.71;T;M;326201;Szczecin
320000;1;03;PiS;NIBURSKI Rafał;3768;2.05;7.43;N;M;326201;Szczecin
320000;1;04;PiS;WOŹNIAK Wojciech;2832;1.54;5.59;N;M;321102;Przecław
320000;1;05;PiS;BOGUCKI Zbigniew;3922;2.14;7.74;T;M;326201;Szczecin
320000;1;06;PiS;PRZYBYLSKA Agnieszka;3190;1.74;6.29;N;K;326201;Szczecin
320000;1;07;PiS;MILEWSKI Aleksander Stanisław;997;0.54;1.97;N;M;326201;Szczecin
320000;1;08;PiS;GIETKO Lidia Maria;443;0.24;0.87;N;K;326201;Szczecin
320000;1;09;PiS;SIENKIEWICZ Milenia Bogumiła;753;0.41;1.49;N;K;326201;Szczecin
320000;1;10;PiS;BILSKI Artur Otto;930;0.51;1.83;N;M;326201;Szczecin
320000;1;01;SLD;WIECZOREK Dariusz Krzysztof;6334;3.45;52.91;N;M;326201;Szczecin
320000;1;02;SLD;CHRISTOWA Czesława;1224;0.67;10.22;N;K;321101;Wołczkowo
320000;1;03;SLD;TROJANOWSKI Zbigniew;744;0.41;6.21;N;M;321104;Przęsocin
320000;1;04;SLD;ŚWIERCZEK Maria;631;0.34;5.27;N;K;326201;Szczecin
320000;1;05;SLD;RESZKO-SZYDŁOWSKA Bogusława Małgorzata;332;0.18;2.77;N;K;326201;Szczecin
320000;1;06;SLD;LESZCZYŃSKA Danuta;1059;0.58;8.85;N;K;326201;Szczecin
320000;1;07;SLD;KOZŁOWSKI Jacek Sławomir;344;0.19;2.87;N;M;321101;Bezrzecze
320000;1;08;SLD;CYDZIK Wojciech;257;0.14;2.15;N;M;321104;Police
320000;1;09;SLD;PTAK Andrzej Wojciech;324;0.18;2.71;N;M;326201;Szczecin
320000;1;10;SLD;KARLIŃSKA Beata Jolanta;723;0.39;6.04;N;K;326201;Szczecin
320000;2;01;PO;ŁĄCKI Artur Jarosław;10048;9.90;36.01;T;M;320507;Rewal
320000;2;02;PO;KOZŁOWSKA Elżbieta Emilia;6181;6.09;22.15;T;K;326301;Świnoujście
320000;2;03;PO;ŁUKASZEWSKI Zbigniew Jan;2637;2.60;9.45;N;M;320402;Miękowo
320000;2;04;PO;LALAK-SZAWIEL Lidia;1971;1.94;7.06;N;K;321802;Łobez
320000;2;05;PO;KOŚCIUKIEWICZ Małgorzata Irena;2101;2.07;7.53;N;K;320704;Międzyzdroje
320000;2;06;PO;REIMANN Adam Paweł;609;0.60;2.18;N;M;326101;Koszalin
320000;2;07;PO;FEDEŃCZAK Adam;4354;4.29;15.61;N;M;320404;Nowogard
320000;2;01;PSL;DZIEWGUĆ Zygmunt;8458;8.34;39.83;T;M;320502;Gryfice
320000;2;02;PSL;RZEPA Jarosław Michał;6565;6.47;30.92;N;M;326201;Szczecin
320000;2;03;PSL;SIMIŃSKI Damian;2709;2.67;12.76;N;M;320404;Nowogard
320000;2;04;PSL;DŁUGOSZ Katarzyna Maria;942;0.93;4.44;N;K;320402;Goleniów
320000;2;05;PSL;ZAREMBA-SZUBA Grażyna Regina;731;0.72;3.44;N;K;321802;Łobez
320000;2;06;PSL;KOTECKI Tadeusz Adam;341;0.34;1.61;N;M;326301;Świnoujście
320000;2;07;PSL;KARPOWICZ Grażyna Cecylia;1489;1.47;7.01;N;K;321805;Węgorzyno
320000;2;01;PiS;SZYMAŃSKA Halina Barbara;12867;12.68;52.49;T;K;321802;Łobez
320000;2;02;PiS;DYCZYŃSKA Katarzyna Karolina;2530;2.49;10.32;N;K;320502;Gryfice
320000;2;03;PiS;ŻUKOWSKI-KONOPKA Robert;1130;1.11;4.61;N;M;326201;Szczecin
320000;2;04;PiS;ZDROIK Joanna Helena;1578;1.56;6.44;N;K;326301;Świnoujście
320000;2;05;PiS;BIAŁKOWSKI Jan;1247;1.23;5.09;N;M;321805;Nowe Węgorzynko
320000;2;06;PiS;KAMIŃSKI Michał;2724;2.68;11.11;T;M;320703;Kamień Pomorski
320000;2;07;PiS;ZARĘBSKA-KULESZA Magdalena;2439;2.40;9.95;N;K;320404;Świerczewo
320000;2;01;SLD;GAWROŃSKI Robert Leszek;4431;4.37;45.04;N;M;326301;Świnoujście
320000;2;02;SLD;GORAL Zdzisław Ludwik;1756;1.73;17.85;N;M;320404;Nowogard
320000;2;03;SLD;KOŁODZIEJEK Wiesława Maria;952;0.94;9.68;N;K;320702;Golczewo
320000;2;04;SLD;ŁYDZIŃSKA Elwira Marzanna;662;0.65;6.73;N;K;321804;Resko
320000;2;05;SLD;WIECZOREK Cezary Adam;760;0.75;7.73;N;M;320701;Dziwnówek
320000;2;06;SLD;KSIĄDZ Ewa Bożena;623;0.61;6.33;N;K;320705;Stuchowo
320000;2;07;SLD;LACHOWICZ Marek;654;0.64;6.65;N;M;320502;Gryfice
320000;3;01;PO;GROMEK Janusz;16394;15.49;47.97;T;M;320801;Kołobrzeg
320000;3;02;PO;SIEDLECKI Mirosław Grzegorz;785;0.74;2.30;N;M;326101;Koszalin
320000;3;03;PO;KIEŁB-NAGÓRSKA Barbara Joanna;1781;1.68;5.21;N;K;320301;Czaplinek
320000;3;04;PO;KOŁODZIEJSKA-MOTYL Krystyna Elżbieta;6131;5.79;17.94;T;K;321701;Wałcz
320000;3;05;PO;MŁYNARCZYK Łukasz Mateusz;4474;4.23;13.09;N;M;320202;Choszczno
320000;3;06;PO;JANDA Małgorzata Janina;2640;2.49;7.72;N;K;320306;Złocieniec
320000;3;07;PO;SZELIGA Cezary;1973;1.86;5.77;N;M;326201;Szczecin
320000;3;01;PSL;MIĆKO Ryszard Józef;5093;4.81;41.28;N;M;320205;Lubiana
320000;3;02;PSL;RUDZIS-GRUCHAŁA Helena Maria;2127;2.01;17.24;N;K;320802;Czernin
320000;3;03;PSL;HAPKA Krystyna;1023;0.97;8.29;N;K;321603;Ostre Bardo
320000;3;04;PSL;JOEKS-BUDZYŃSKA Iwona Barbara;670;0.63;5.43;N;K;320302;Łabędzie
320000;3;05;PSL;KARCZEWSKI Marcin Jan;1310;1.24;10.62;N;M;321703;Kalinówka
320000;3;06;PSL;GINIEWSKI Waldemar;562;0.53;4.56;N;M;321605;Sławoborze
320000;3;07;PSL;BANY Lech;1553;1.47;12.59;N;M;320805;Kinowo
320000;3;01;PiS;CAREWICZ Henryk Władysław;9732;9.19;34.35;T;M;320801;Kołobrzeg
320000;3;02;PiS;SUBOCZ Andrzej Piotr;7271;6.87;25.67;T;M;321701;Wałcz
320000;3;03;PiS;PIETRAS Robert;3201;3.02;11.30;N;M;321601;Świdwin
320000;3;04;PiS;NAGÓRSKA Barbara;2923;2.76;10.32;N;K;320302;Drawsko Pomorskie
320000;3;05;PiS;CHRUŚCIEL Ryszard Ambroży;2285;2.16;8.07;N;M;320202;Choszczno
320000;3;06;PiS;KĘDZIOR Barbara;1900;1.79;6.71;N;K;321603;Połczyn-Zdrój
320000;3;07;PiS;NIEMYT Emilia Kazimiera;1017;0.96;3.59;N;K;320305;Nowe Laski
320000;3;01;SLD;WZIĄTEK Stanisław Czesław;8172;7.72;54.30;T;M;321603;Połczyn-Zdrój
320000;3;02;SLD;KIELNIK-KAŁUŻNA Sandra Beata;901;0.85;5.99;N;K;320801;Kołobrzeg
320000;3;03;SLD;HAMULSKI Jerzy Roch;931;0.88;6.19;N;M;321701;Wałcz
